(ep: 7, it: 18518, t: 0.005[s], ept: 0.03/0.14[h]) loss_total: 0.491, acc_r: 0.810
(ep: 7, it: 23518, t: 0.006[s], ept: 0.04/0.14[h]) loss_total: 0.497, acc_r: 0.799
(ep: 7, it: 28518, t: 0.005[s], ept: 0.05/0.14[h]) loss_total: 0.469, acc_r: 0.822
(ep: 7, it: 33518, t: 0.006[s], ept: 0.05/0.14[h]) loss_total: 0.521, acc_r: 0.784
(ep: 7, it: 38518, t: 0.005[s], ept: 0.06/0.13[h]) loss_total: 0.527, acc_r: 0.779
(ep: 7, it: 43518, t: 0.005[s], ept: 0.07/0.14[h]) loss_total: 0.495, acc_r: 0.802
(ep: 7, it: 48518, t: 0.005[s], ept: 0.08/0.14[h]) loss_total: 0.480, acc_r: 0.816
(ep: 7, it: 53518, t: 0.007[s], ept: 0.09/0.13[h]) loss_total: 0.521, acc_r: 0.786
(ep: 7, it: 58518, t: 0.005[s], ept: 0.09/0.13[h]) loss_total: 0.489, acc_r: 0.810
(ep: 7, it: 63518, t: 0.005[s], ept: 0.10/0.13[h]) loss_total: 0.531, acc_r: 0.781
(ep: 7, it: 68518, t: 0.007[s], ept: 0.11/0.14[h]) loss_total: 0.501, acc_r: 0.801
(ep: 7, it: 73518, t: 0.005[s], ept: 0.12/0.14[h]) loss_total: 0.535, acc_r: 0.775
(ep: 7, it: 78518, t: 0.007[s], ept: 0.13/0.14[h]) loss_total: 0.498, acc_r: 0.805
(ep: 8, it: 771, t: 0.006[s], ept: 0.00/0.72[h]) loss_total: 0.491, acc_r: 0.805
(ep: 8, it: 5771, t: 0.006[s], ept: 0.01/0.15[h]) loss_total: 0.515, acc_r: 0.792
(ep: 8, it: 10771, t: 0.006[s], ept: 0.02/0.14[h]) loss_total: 0.491, acc_r: 0.802
(ep: 8, it: 15771, t: 0.005[s], ept: 0.03/0.14[h]) loss_total: 0.450, acc_r: 0.835
(ep: 8, it: 20771, t: 0.006[s], ept: 0.03/0.14[h]) loss_total: 0.547, acc_r: 0.771
(ep: 8, it: 25771, t: 0.005[s], ept: 0.04/0.14[h]) loss_total: 0.467, acc_r: 0.823
(ep: 8, it: 30771, t: 0.007[s], ept: 0.05/0.14[h]) loss_total: 0.510, acc_r: 0.789
(ep: 8, it: 35771, t: 0.005[s], ept: 0.06/0.14[h]) loss_total: 0.498, acc_r: 0.799
(ep: 8, it: 40771, t: 0.006[s], ept: 0.07/0.14[h]) loss_total: 0.479, acc_r: 0.816
(ep: 8, it: 45771, t: 0.005[s], ept: 0.07/0.14[h]) loss_total: 0.498, acc_r: 0.795
(ep: 8, it: 50771, t: 0.005[s], ept: 0.08/0.14[h]) loss_total: 0.490, acc_r: 0.803
(ep: 8, it: 55771, t: 0.005[s], ept: 0.09/0.14[h]) loss_total: 0.501, acc_r: 0.796
(ep: 8, it: 60771, t: 0.005[s], ept: 0.10/0.14[h]) loss_total: 0.486, acc_r: 0.809
(ep: 8, it: 65771, t: 0.006[s], ept: 0.11/0.14[h]) loss_total: 0.503, acc_r: 0.803
(ep: 8, it: 70771, t: 0.006[s], ept: 0.11/0.13[h]) loss_total: 0.479, acc_r: 0.812
(ep: 8, it: 75771, t: 0.005[s], ept: 0.12/0.13[h]) loss_total: 0.505, acc_r: 0.796
(ep: 8, it: 80771, t: 0.006[s], ept: 0.13/0.13[h]) loss_total: 0.541, acc_r: 0.778
(ep: 9, it: 3024, t: 0.006[s], ept: 0.01/0.19[h]) loss_total: 0.492, acc_r: 0.804
(ep: 9, it: 8024, t: 0.005[s], ept: 0.01/0.15[h]) loss_total: 0.476, acc_r: 0.817
(ep: 9, it: 13024, t: 0.006[s], ept: 0.02/0.14[h]) loss_total: 0.455, acc_r: 0.829
(ep: 9, it: 18024, t: 0.006[s], ept: 0.03/0.14[h]) loss_total: 0.503, acc_r: 0.800
(ep: 9, it: 23024, t: 0.006[s], ept: 0.04/0.14[h]) loss_total: 0.474, acc_r: 0.815
(ep: 9, it: 28024, t: 0.005[s], ept: 0.05/0.14[h]) loss_total: 0.448, acc_r: 0.838
(ep: 9, it: 33024, t: 0.006[s], ept: 0.05/0.14[h]) loss_total: 0.472, acc_r: 0.820
(ep: 9, it: 38024, t: 0.006[s], ept: 0.06/0.14[h]) loss_total: 0.470, acc_r: 0.818
(ep: 9, it: 43024, t: 0.005[s], ept: 0.07/0.14[h]) loss_total: 0.484, acc_r: 0.812
(ep: 9, it: 48024, t: 0.005[s], ept: 0.08/0.14[h]) loss_total: 0.517, acc_r: 0.793
(ep: 9, it: 53024, t: 0.005[s], ept: 0.09/0.13[h]) loss_total: 0.426, acc_r: 0.855
(ep: 9, it: 58024, t: 0.005[s], ept: 0.09/0.13[h]) loss_total: 0.492, acc_r: 0.809
(ep: 9, it: 63024, t: 0.006[s], ept: 0.10/0.13[h]) loss_total: 0.473, acc_r: 0.818
(ep: 9, it: 68024, t: 0.007[s], ept: 0.11/0.13[h]) loss_total: 0.506, acc_r: 0.800
(ep: 9, it: 73024, t: 0.007[s], ept: 0.12/0.14[h]) loss_total: 0.512, acc_r: 0.794
(ep: 9, it: 78024, t: 0.007[s], ept: 0.13/0.14[h]) loss_total: 0.488, acc_r: 0.810
(ep: 9, it: 83024, t: 0.007[s], ept: 0.14/0.14[h]) loss_total: 0.520, acc_r: 0.789
(ep: 10, it: 5277, t: 0.007[s], ept: 0.01/0.16[h]) loss_total: 0.526, acc_r: 0.777
(ep: 10, it: 10277, t: 0.005[s], ept: 0.02/0.14[h]) loss_total: 0.467, acc_r: 0.823
(ep: 10, it: 15277, t: 0.005[s], ept: 0.02/0.14[h]) loss_total: 0.500, acc_r: 0.800
(ep: 10, it: 20277, t: 0.006[s], ept: 0.03/0.14[h]) loss_total: 0.473, acc_r: 0.821
(ep: 10, it: 25277, t: 0.006[s], ept: 0.04/0.13[h]) loss_total: 0.495, acc_r: 0.803
(ep: 10, it: 30277, t: 0.006[s], ept: 0.05/0.13[h]) loss_total: 0.511, acc_r: 0.797
(ep: 10, it: 35277, t: 0.006[s], ept: 0.06/0.13[h]) loss_total: 0.493, acc_r: 0.806
(ep: 10, it: 40277, t: 0.005[s], ept: 0.06/0.13[h]) loss_total: 0.461, acc_r: 0.825
(ep: 10, it: 45277, t: 0.006[s], ept: 0.07/0.13[h]) loss_total: 0.497, acc_r: 0.805
(ep: 10, it: 50277, t: 0.005[s], ept: 0.08/0.13[h]) loss_total: 0.478, acc_r: 0.817
(ep: 10, it: 55277, t: 0.005[s], ept: 0.09/0.13[h]) loss_total: 0.508, acc_r: 0.798
(ep: 10, it: 60277, t: 0.005[s], ept: 0.10/0.13[h]) loss_total: 0.532, acc_r: 0.779
(ep: 10, it: 65277, t: 0.005[s], ept: 0.10/0.13[h]) loss_total: 0.482, acc_r: 0.813
(ep: 10, it: 70277, t: 0.006[s], ept: 0.11/0.13[h]) loss_total: 0.495, acc_r: 0.805
(ep: 10, it: 75277, t: 0.006[s], ept: 0.12/0.13[h]) loss_total: 0.485, acc_r: 0.805
(ep: 10, it: 80277, t: 0.006[s], ept: 0.13/0.13[h]) loss_total: 0.441, acc_r: 0.832
